eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/critic1,loss/critic2,timestep
1000.0,0.0,2.0862288499558392,3.0335791199643856,-2.3592821881771053,0.19562725808471418,0.20632209376245753,1000
1000.0,0.0,36.420912225285605,13.097682629492146,-2.4305408797264048,0.238318086840212,0.23700066728144878,2000
1000.0,0.0,21.750616812149875,20.363960058738932,-2.4422285656928984,0.47833738866448505,0.4775700308829544,3000
1000.0,0.0,39.57621131611795,13.595193199432961,-2.448007630825045,0.8552928283214578,0.8457159485220916,4000
1000.0,0.0,46.19702176181653,3.8721131689632484,-2.4509025707244847,1.3800334824323657,1.3632615247964848,5000
1000.0,0.0,46.78418754001683,2.9655084747948,-2.4529226255416887,2.0503614875078173,2.0165359549522366,6000
1000.0,0.0,47.735646209304306,2.6396257839872277,-2.453763403415678,2.8463698427677198,2.818694594621657,7000
1000.0,0.0,48.56927647334842,3.0337137599105493,-2.4550193033218397,3.671758246660235,3.629828179836268,8000
1000.0,0.0,48.31006420832599,2.7191805107928504,-2.4557955741882314,4.498482069730758,4.449693232059479,9000
1000.0,0.0,48.75758524142158,2.6070926863305517,-2.456716675281525,5.320453897953029,5.270059544324869,10000
1000.0,0.0,48.592699177074245,3.204740895149604,-2.4572602066993654,6.204108721017846,6.166554063558584,11000
1000.0,0.0,49.29857896831016,2.7137769743801505,-2.4582188849449134,7.028053099632264,6.977462553977963,12000
1000.0,0.0,48.39276770449704,2.963141054127533,-2.45877292203903,7.9091945176124625,7.8422804694175845,13000
1000.0,0.0,48.45723122240959,3.0367121430504667,-2.459129147052763,8.542445682048783,8.469142055511487,14000
1000.0,0.0,49.431023847917935,3.1169747432093917,-2.4597109527587855,9.36541089916228,9.254593569755547,15000
1000.0,0.0,48.78338481651846,2.8685836466718473,-2.4601488595008885,9.86637796258924,9.779317804336538,16000
1000.0,0.0,48.772305337914226,2.7834564642245683,-2.460299095630644,10.410242071628593,10.246387632846838,17000
1000.0,0.0,48.83936240751554,2.9912436800485986,-2.4607573270797665,10.962794671535468,10.807381950855252,18000
1000.0,0.0,49.8674479405955,2.8901447732706127,-2.4609116106033357,11.625782902717594,11.526445001602177,19000
1000.0,0.0,49.637296787221786,2.7443211895950306,-2.4613980851173367,11.713609587192549,11.52649504947664,20000
1000.0,0.0,49.151187953350814,2.905586273964288,-2.4617607913017294,12.442760998725877,12.278161414623252,21000
1000.0,0.0,48.35826381777268,2.6764240850575725,-2.4620686659812936,12.630348516941082,12.417681627750397,22000
1000.0,0.0,48.79931472448011,2.6493882803245232,-2.4623657913207997,13.312946999073025,13.078617670536048,23000
1000.0,0.0,49.6203766398764,2.714540088545418,-2.462615483760837,13.29249574565887,13.14270756435397,24000
1000.0,0.0,49.41627296879286,2.8467972901902323,-2.4627287096977244,13.680415015697484,13.520076306343068,25000
1000.0,0.0,49.265867575232335,2.7758553152569454,-2.4628951668739356,13.97442346143723,13.727140236854572,26000
1000.0,0.0,49.11537570843979,2.567968738173085,-2.462824777126311,14.144622102260609,13.953457097053526,27000
1000.0,0.0,49.04556441059445,3.061360223371103,-2.462776803016662,14.441999244213115,14.158814418792735,28000
1000.0,0.0,48.7411894024034,2.667174173748247,-2.4631472072601324,14.484330594062827,14.241773679733267,29000
1000.0,0.0,49.377316748792985,2.863720776677649,-2.4631185827255275,14.899203001975994,14.639262168884287,30000
1000.0,0.0,48.71690939390967,2.5570534974034222,-2.46323575735092,15.122358548164376,14.874128403663622,31000
1000.0,0.0,48.638184090607666,2.82493358425129,-2.463044734001166,15.196729551315308,14.887138326644934,32000
1000.0,0.0,49.27411584486085,2.709342788419424,-2.4629990258216923,15.382139531135572,15.033292157173156,33000
1000.0,0.0,48.918475764922526,2.939950172544985,-2.462714561462393,15.572375205039984,15.193571947097793,34000
1000.0,0.0,48.710637922475975,2.8214445605984557,-2.4634850044250425,15.21340831279754,14.932540742874153,35000
1000.0,0.0,48.573317461454366,3.0690935361054907,-2.463363341808316,16.030632254600565,15.831792648315425,36000
1000.0,0.0,49.469269890323005,2.7267243852626173,-2.4634676132202147,15.728345279216786,15.503221118927026,37000
1000.0,0.0,48.481430376414814,2.707415248891139,-2.463322463512422,15.876544702529939,15.612509678840643,38000
1000.0,0.0,49.08493951328185,2.9159967752734492,-2.463395611762999,16.344654891967785,16.07732516384124,39000
