alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/critic1,loss/critic2,timestep
0.9645921706557279,1000.0,0.0,1.9674955592289278,2.26338742639013,-9.560366905212403,-0.1218228917552624,-7.444290678739548,-6.658081173658373,1000
0.903562692523003,1000.0,0.0,2.5868827366140175,4.945581244775274,-24.207727645874055,-0.2128351926356559,-2.422326503753662,-1.5762105398178121,2000
0.8506198535561552,1000.0,0.0,10.214942491123109,8.58377430833316,-39.26134671783449,-0.21210442273505037,2.657135059356686,2.8602402362823423,3000
0.8062404955029505,1000.0,0.0,8.38233173819047,7.513837569373691,-53.477492725372294,-0.17767237968137498,4.00894773101807,4.295238685607896,4000
0.770472484767437,1000.0,0.0,7.76711691221038,8.858252977705467,-66.55306724166874,-0.1245389964012428,4.196794794082653,4.016372734069833,5000
0.741909154593947,1000.0,0.0,3.535516135050608,6.432074267871696,-79.11999703979477,-0.08033432354079534,3.156369295120239,3.164732271194454,6000
0.7208039604425427,1000.0,0.0,4.84412185023537,12.93310362307972,-91.30948994445816,-0.042898813082370923,2.638267322540287,2.6316370067596493,7000
0.7068679890632624,1000.0,0.0,0.8632357819782502,4.892256109686727,-103.06803485870344,-0.017797039079945533,1.6553430099487276,1.5206821250915572,8000
0.7029475253820421,1000.0,0.0,0.9244860474828602,5.5075328541304165,-114.3911893386842,0.003823047366924576,0.9368508319854735,0.8465186309814461,9000
0.7081183691620813,1000.0,0.0,19.676984740460696,17.171222105539982,-124.85166954040531,0.009027946576476091,1.7080104427337606,1.7661941699981687,10000
0.7159489223361017,1000.0,0.0,34.50349737647881,14.456957812175853,-134.97647306823748,0.008942105388734484,2.0732040996551495,2.0413562870025665,11000
0.7259199315309527,1000.0,0.0,25.286374321786635,14.285205757690752,-143.92116273498564,0.014567827269900597,3.027811792373661,3.0566889457702664,12000
0.7397887486219407,1000.0,0.0,29.83355815194152,14.385844094095376,-152.44267880249012,0.01053488877043129,4.009375219345092,3.945907514572137,13000
0.7485397570133208,1000.0,0.0,37.4574504859675,10.691602563345326,-160.5110557403565,0.0098497798424214,3.4168770751953157,3.297054279327395,14000
0.7614741320014017,1000.0,0.0,34.69317756844022,14.164200124870316,-167.90104881286626,0.005697606416419162,3.833753063201909,3.4117663688659663,15000
