eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/critic1,loss/critic2,timestep
399.5,14.47929556297543,38.30649900785796,2.579341952090602,-2.3425824484825135,0.08615149666927777,0.09036803304590292,1000
400.2,2.181742422927143,37.309081421884166,0.8498159411393764,-2.408402459621432,0.10755772558785967,0.10857491149194524,2000
474.3,22.320618271006744,45.680647239964415,2.8260520623985217,-2.4216430048942623,0.07262785700149846,0.07463053737394511,3000
520.0,56.95261188040457,49.931591250635215,6.599218195439298,-2.427454715728759,0.08923549860157065,0.08845401382446283,4000
409.8,8.761278445523804,38.76264638943108,1.8964574614191876,-2.4309272046089156,0.10064654444903129,0.10097244421206408,5000
576.8,40.211441157959015,55.629002944350084,4.600971610183348,-2.4334357662200974,0.11703908791393067,0.11181110019981846,6000
491.7,8.307225770376053,47.03048024302223,1.737320123587337,-2.4341204543113704,0.1554606247581542,0.1536529614254832,7000
428.7,35.48816704198739,40.8937031586301,4.686904637999218,-2.4356123018264775,0.20668615588918346,0.2011656102724373,8000
553.3,34.36000582072128,53.635295252344264,4.472409722107734,-2.4366931285858118,0.22766067256033434,0.2194535091891887,9000
473.6,58.86798790514247,46.6934879684343,6.926462705894733,-2.4371939911842313,0.2579437334313989,0.2523102473616601,10000
434.0,39.84971769034255,41.981159665600536,5.027754784592119,-2.4380678701400806,0.3201242146641015,0.3135261977016922,11000
422.0,38.742741255621034,40.477969329651785,4.944031520955723,-2.438645144939422,0.300981269679964,0.29120248021185335,12000
521.7,34.07066186618628,50.830263253490216,4.320359940411911,-2.438719895839684,0.3224480316489934,0.31816283546388047,13000
432.8,48.948544411453135,42.42060975472766,5.870368095704452,-2.439314874172215,0.34820584793388765,0.3439410941302778,14000
421.2,27.657910260900046,40.52858888263921,3.841722897191608,-2.4396829390525823,0.35888139525055834,0.3501753830164678,15000
509.2,69.07647935440832,50.3087613925711,8.05111395129203,-2.440153511047357,0.3497640343010414,0.3503314416706558,16000
445.5,45.40099117860754,43.37899750046398,5.665674716287744,-2.440512546062466,0.3675609743297098,0.35735092590749273,17000
