alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/critic1,loss/critic2,timestep
0.955343143284321,127.7,1.268857754044952,5.259880715444827,0.0027019318025516934,-3.4748348557949145,-0.3142120673488824,10.926370650291464,10.836241911888127,1000
0.8714009956717492,135.8,3.0919249667480613,5.480427515837513,0.04409692478975257,-3.9938935739994053,-0.842761629700659,11.933882711410524,11.878987249374418,2000
0.7948858556151384,167.8,24.289092202056462,0.9815669328931383,0.4875946307436064,-5.080883666515366,-1.286047695398333,12.037427188873293,12.074728554725644,3000
0.7249690651893607,96.4,2.939387691339814,-0.6250537168310258,0.017699593614060018,-7.20645171141625,-1.674081168532369,12.13749199867249,12.143267271041884,4000
0.6608230700492851,95.9,2.5079872407968904,-0.8164596507291084,0.008694350660273397,-9.999116441726695,-2.0188762044906636,12.504517057418825,12.437088746070872,5000
0.6021912898421309,165.1,4.72122865364515,6.0942951455313725,0.07900767095782514,-13.346430772781392,-2.3132254755497006,11.630544683456417,11.488736711502067,6000
0.5488606956005099,103.9,2.5865034312755126,-0.5717691261730751,0.01601012099334565,-17.07656490802765,-2.5427891585826847,10.352700376510613,10.20321405410769,7000
0.5003024847209456,84.0,1.2649110640673518,-0.7402453734166132,-0.011568682864582644,-21.261094850540182,-2.7368632357120535,9.45408473205567,9.17686637306211,8000
0.45632763737440163,195.1,102.55286441635846,5.552479469451353,8.130321515669403,-25.945229793548528,-2.8600302109718307,9.119165832519538,8.795506936073284,9000
0.4164730361700052,242.3,93.2609779060889,13.634510582846396,3.4524636546472802,-30.819831277847292,-2.949438874363904,9.13081783676147,8.773201125144993,10000
0.3802553248703479,424.3,249.59649436640734,19.109787456820783,13.645912133645178,-35.77746516036994,-2.98433602643013,8.757372214317348,8.385309731483437,11000
0.34750187289714823,356.0,222.06080248436461,23.297806830455755,17.50311135201052,-40.71360519409183,-2.9878688543140908,8.532262319564781,7.999972407341013,12000
0.3179286611080166,334.3,256.7465871243472,17.81404822831896,18.45579929114913,-45.86450376510611,-2.973843205094338,8.367487462043728,7.991907835006716,13000
0.29111590832471823,161.3,78.31225957664611,7.05307277201463,7.406435020073235,-51.01709999084466,-2.8745899434387696,7.802149081230148,7.298231040000916,14000
0.2669897054135801,180.4,37.88984032692669,0.5328992343781689,0.2560042230038504,-56.09822575378421,-2.780654983282092,7.222977571487419,6.683731478691094,15000
0.2449535854011773,125.4,8.69712596206356,5.566677896395435,0.4043280020734479,-61.24405007934571,-2.629324283778666,6.5952662248611515,6.131770210266126,16000
0.22509875005483632,448.6,271.75915807935525,28.564499257013516,21.943342679501853,-65.89958804702741,-2.4204672200158237,6.141578078269955,5.7316600885391304,17000
0.20746671324968383,459.3,377.55848553568495,29.58441940746754,28.174366194479823,-70.87169347381594,-2.2094192992150807,5.7886568918228285,5.2652120075225755,18000
0.19161468882858756,173.7,102.42660787119722,11.132312561653144,8.994443189619375,-75.40387514495848,-1.919511135160922,5.473122716903671,4.97909897232054,19000
0.17794876313209543,245.9,48.82509600605,19.608770929497904,5.575620660802972,-79.85058769226062,-1.582323565628376,5.20754744720458,4.658685655593872,20000
0.1656281899213794,264.7,74.71686556594837,17.31985324683711,7.717782053828867,-84.31778729248062,-1.3276659644544122,5.024253804206853,4.493717578887944,21000
0.15616220512986215,423.3,216.72288757766222,34.581344485513874,24.313017761916473,-88.40794139862082,-0.9661130990013482,4.6804197893142705,4.156451339721685,22000
0.14858641111850732,713.3,338.09940845851827,57.898590598831724,30.843468682165547,-92.42435836791965,-0.6384500593803826,4.825470765113835,4.281142222404483,23000
0.14316567353904228,308.5,113.09840847686584,24.244982483560552,11.084720484796016,-96.09314053344737,-0.4881419157423069,4.770559066772454,4.254028386116044,24000
0.13978590588271653,351.9,145.98318396308528,29.255125579356882,14.745147957805615,-99.67640387725838,-0.17289501324295964,4.990320653915396,4.427451178550718,25000
0.1380548814982176,348.0,195.76874112074174,30.08143444452351,20.81342136759824,-102.9168049621582,-0.08052022625878451,5.477619079589841,4.919828433990461,26000
0.1375173904597762,861.2,219.5398824815209,79.31602033119228,22.08071971531078,-106.0519910125732,0.022937804512679585,5.617494507789616,5.119370807647693,27000
0.1379486980885267,294.0,291.31700945876815,11.537857713180188,16.366669694338025,-109.15930030822754,0.06674154777079817,6.137679037094118,5.623513544082644,28000
0.1399401361346241,534.2,216.44435774581882,43.887219129751735,21.368141343914242,-111.7125622406006,0.1563943620957437,6.6428073978424,6.080018695831302,29000
0.14201156218349953,325.1,212.03370015165044,25.639955644165408,22.489803129319924,-114.29026512145995,0.09808656262606402,7.1429126033782895,6.677203807830815,30000
0.143645981281996,418.3,170.00944091432098,37.79724270476903,18.07577815711687,-116.42980951690647,0.12221181160211562,7.1007381095886215,6.556020427703854,31000
0.14495445996522885,336.8,282.51293775683973,27.262752556144736,28.542108873129095,-118.74927780914307,0.018657907888293288,7.6877326126098575,7.242240375518801,32000
0.14551521712541554,667.9,219.87425952120907,57.04979809552695,20.847309690991704,-120.40606510925288,0.0636170349568129,8.169654577255248,7.648305635452271,33000
0.1471938908845186,469.9,237.1819765496527,38.55416438524656,23.240959432161436,-122.25549985504158,0.06910864059254494,8.514601015090953,7.816815891265882,34000
0.14832470193505282,484.1,195.78174072165157,39.60684284985385,19.358912269926137,-123.83526474761946,0.10305244227498804,8.915286003112788,8.298921277999893,35000
0.1498341361433265,353.1,162.9800294514638,28.731569904210936,16.893417102343236,-125.59073696136478,0.0873426518961786,9.772941333770763,9.143123092651336,36000
0.1510484920591112,440.1,277.47592688375687,35.15397496676103,26.801426903004018,-126.62403103637706,0.02175572575256229,9.866623430252087,9.237663900375372,37000
0.1522867256253961,558.7,225.55134670402657,49.68023817190608,22.55757172065668,-127.9342859878539,0.06925024957023564,10.086389495849627,9.514400583267193,38000
0.15345695808529822,365.0,125.65826673959816,30.706231482444323,12.714043255729553,-128.731925598144,0.06335104714334015,10.883951694488502,10.194918682098368,39000
0.154676995739341,652.7,269.33809608000126,59.209943713206194,26.731304347872996,-129.827254295349,0.0669842231422665,10.981733875274653,10.372498094558699,40000
0.15631993032991864,404.5,169.7564431766877,34.88016866091231,17.203921380371284,-130.81591206359886,0.06430821606144296,11.33411158561708,10.607025863647456,41000
0.15819003202021098,342.7,238.46679014068184,26.860413789787003,22.16398012505231,-131.7212049026488,0.05385877742804594,11.895185153961156,11.327448318481459,42000
0.1589493585377937,202.7,52.2934986398883,13.546067021958685,5.903514170948231,-132.20500151061995,0.07064224747195835,12.32827358245849,11.500521005630494,43000
0.16127619379758837,451.3,134.65738004283315,38.405527331586605,12.765089151827938,-132.84371807098435,0.09769246146082884,12.57811527061463,11.75992173767089,44000
0.16243171547353277,449.8,229.06977103057488,38.3191508677676,22.31981330550909,-133.1696524963379,0.015529046049341542,12.81606672859188,12.13132048225405,45000
0.16365412779152416,241.7,164.09817183625174,17.52657148177447,16.653162262779748,-133.53763125610396,0.050103063050657475,12.940785715103175,12.222776023864755,46000
