alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/critic1,loss/critic2,loss/diffusion,rollout_info/num_transitions,rollout_info/reward_mean,timestep
0.9651252951025971,209.2,21.876014262200506,7.11454310438831,0.3797824372118856,332.20499168851956,-0.13648000349395448,1659517.5101835905,1658569.746031248,0.024382989184930943,50000.0,-493.36992036167095,1000
0.8856004629731176,21.0,2.0976176963403033,-0.19122112320936802,0.0011695820947131294,353.79152456664923,-0.5575954350829121,2185704.7141093747,2182452.800468747,0.013897858676500638,50000.0,-459.5989326421112,2000
0.796340494573116,9.0,0.0,-0.12088606496953595,-0.03390089763888881,280.2803921051022,-1.143725130975246,536522.0643359366,536037.3306171858,0.011706195659935465,50000.0,-450.8001923585482,3000
0.7202730095982547,19.7,2.0024984394500787,-0.11895018357848618,-0.016929804267443088,283.441359909058,-1.4945229505300512,533628.956992187,533573.1895078126,0.010500318872276636,50000.0,-432.3217551760989,4000
0.6577004032731053,173.8,20.04395170618808,2.1823733209639897,2.37905758703383,273.6332419891356,-1.574116579473018,411790.26504687435,411811.6041953131,0.009515063603874307,50000.0,-396.2486834236741,5000
0.6091380119323734,179.2,8.51821577561874,6.546181089836596,0.15403953535289186,273.061481460571,-1.102393701076505,411046.33440625056,410848.9788203126,0.00877386061381551,50000.0,-356.1444794740808,6000
0.5800000781416895,60.4,4.6303347611160905,-0.17463224685450673,0.0310059138439059,268.86516998291074,-0.5190215985914685,423876.675570313,423666.7728359384,0.008030368274543438,50000.0,-318.97714773961206,7000
0.5586054874062538,89.3,10.668176976409793,-0.9052508570480329,0.05000717791963144,235.58316741943347,-0.4384090208699335,277131.98033593735,276469.74859765463,0.007397706265095621,50000.0,-272.3561616583862,8000
0.5326533949375142,73.5,4.8425200051213,-0.4243040593811593,0.15889012951787204,217.46346057128895,-0.3491136622535414,192249.5185429685,191536.7427773438,0.006810526785440746,50000.0,-240.30157494741465,9000
0.503652808398008,65.9,4.346262762420146,-0.48175125839899685,0.22661697485064491,207.8610655364985,-0.34148894267133423,143853.7979843752,143223.74634570346,0.006273965306114387,50000.0,-190.79575829935587,10000
0.4709751250445841,39.6,1.9078784028338913,-0.3488890687245446,0.01050602946113295,193.25792918396078,-0.30582305461598996,87311.9286425782,86809.8631914063,0.0058035052320919885,50000.0,-143.06534015806247,11000
0.4490285203158855,100.4,21.034257771549722,0.229146212827075,0.5159358479308087,176.61133636474602,-0.2092641321445368,57702.235512695355,57465.85090332037,0.005311311498517149,50000.0,-107.92036501903033,12000
