alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/critic1,loss/critic2,loss/diffusion,rollout_info/num_transitions,rollout_info/reward_mean,timestep
0.9604430081844323,159.4,31.45536520214,1.3072787775596766,1.7186164450969716,201.70880370871765,-0.21960557326814148,163914.84679687532,163250.54251562507,0.02416619307547806,50000.0,-432.096813896594,1000
0.8705186104178426,42.3,2.368543856465402,0.18840890867920196,0.00756005031693557,206.91169653320276,-0.8553294709920877,110929.20119531265,110932.07846874988,0.01360225411411374,50000.0,-385.80669650619154,2000
0.7850952133536351,91.7,7.37631344236401,-0.2867740133673193,0.07961637411700788,183.534905975342,-1.472252587080002,87514.8763007812,87451.27949609382,0.011564920144155614,50000.0,-353.765011535021,3000
0.7132922163009634,241.4,53.47747189237726,5.840371745723098,2.3990630146784433,165.90968316650324,-1.8021087205410018,82338.78812890613,82303.83564062511,0.010277435638010507,50000.0,-335.7802967200009,4000
0.651732002496722,279.9,30.151119382205366,1.7510718758212445,0.4889457553539546,149.8099888610842,-2.050377656102182,79669.1194375001,79620.67146484386,0.009397290414664892,50000.0,-316.1918587058491,5000
0.5963842856287968,208.7,34.275501455120974,7.032751396126817,1.3236375542410737,124.91064943695076,-2.1343627781867958,72382.74231250012,72380.11869921874,0.008558400106150648,50000.0,-269.7396105618367,6000
0.5477296453118322,189.1,80.24767909416447,5.1257227046190215,3.264279518372716,98.62542854309082,-2.089483340620993,65992.35144531235,65968.84173437512,0.007891386037226757,50000.0,-239.07904758034275,7000
0.5027702356576934,128.1,23.01933969513461,4.4329078725701345,2.039487888706299,69.87743597793569,-2.200955475330352,58531.47229687504,58518.86945312488,0.0072401850596070195,50000.0,-189.52414112947463,8000
0.4599185014963148,928.2,215.39999999999998,20.26789898219579,3.7300109927720455,40.11118256473553,-2.324778040885928,50383.56908789061,50378.70037890625,0.006657186958473172,50000.0,-149.901069324966,9000
0.4199389872550957,147.5,43.00058139141842,0.9203684586136086,1.8296800944554652,3.6837384549137218,-2.3645905960798252,41741.8483476562,41726.31191015622,0.0062015662794001475,50000.0,-113.6872942245818,10000
0.38481135910749387,151.8,36.34501341312175,0.29261066047325235,0.9213348114080935,-36.15719814395899,-2.1222761304378537,33952.51858593749,33947.81755859364,0.005678618685808039,50000.0,-76.0444961284777,11000
0.3571674665212641,92.4,47.27620966194308,-0.500407519854472,0.6608808540441986,-81.49522610855087,-1.4640233725309413,26745.579282226598,26753.216462890618,0.005216227868339069,50000.0,-47.04407544560736,12000
0.33894113457202957,117.1,23.01933969513461,0.1251116913151898,0.16839328088628264,-134.83444882965077,-0.6092141943771271,19926.49585253906,19933.736307617175,0.004820713322609666,50000.0,-25.830520520818848,13000
0.3360467188656331,162.2,60.998032755163514,2.1336611820406213,2.699768085817412,-191.22770561218255,0.2120288613969457,13416.123770019536,13399.377325683594,0.004361964039271702,50000.0,-10.93436071194638,14000
0.3603605508208275,174.5,25.60175775215444,3.8220940211436925,2.7125780382892,-259.4556116638182,1.0629313727170242,8968.75554223632,8959.922179443372,0.004004153183661401,50000.0,-4.487201757836116,15000
0.41374927088618263,119.4,3.1999999999999997,0.14225163145210162,0.019997066713680414,-355.6779043273921,1.7382270126938841,6457.032217895512,6454.397134887703,0.003635910117067395,50000.0,-0.1547639188410397,16000
0.4611009089648727,150.3,43.616625270646516,3.696839792582314,2.945482466877118,-453.0328198242186,0.9941431388454495,4385.390524414067,4380.078325927726,0.0033133511075284262,50000.0,1.15553175025034,17000
0.4733040771186348,107.6,20.66978471102203,-0.8589535644102586,0.5832456161431596,-508.18661938476504,-0.10044311415485556,3080.5215363769526,3083.517080993658,0.0029756992091424686,50000.0,2.118230324344707,18000
0.4630633807480336,9.5,1.2041594578792296,-0.17778670336210137,-0.017384247248976855,-545.8477417602537,-0.11716890307294685,2186.783929229731,2187.2010704650866,0.002719676015549338,50000.0,2.9521031047415383,19000
0.4626888738870619,8.0,0.0,-0.19680294375842503,-0.030935171192824924,-588.2254075927734,0.08138343851567335,1684.1530037536638,1687.6662856445319,0.0024489219944225666,50000.0,3.1098078015084005,20000
0.48227367445826597,8.0,0.0,-0.22376139468893125,-0.031133598595808675,-636.6653041992189,0.17884401231670918,1579.2748373413128,1592.001668853757,0.002248417176189832,50000.0,3.2773601175382385,21000
0.5445336934328087,6.4,0.4898979485566356,-0.1940287143212148,-0.017901571636533598,-717.7868129272449,0.7672320597963398,1799.62654083252,1821.7242822265625,0.002058789960341532,50000.0,3.5160608817924515,22000
0.6613647291660313,12.0,0.0,-0.36617703367977306,-0.03313368034240849,-1063.4931604003914,2.37595044994354,5070.43596875,5102.273308959954,0.0018592868761625136,50000.0,3.4131957024307065,23000
0.7724253584146513,12.1,0.3,-0.3482445159018962,-0.029568808711678888,-1844.4625538330088,2.3596951472759238,12541.589063964855,12625.130444335931,0.0017190574764972561,50000.0,3.6209084357906227,24000
0.8752479098439213,12.0,0.0,-0.362125765368486,-0.03141783298639253,-2770.2418754882815,1.3580600232481934,18833.522074706987,19128.50372167972,0.001557179073337464,50000.0,3.6896370342912386,25000
0.9781508292555819,12.0,0.0,-0.3638174077590335,-0.0321808600146831,-3761.106822265621,0.23595512306605657,26907.94731494142,27245.485664550783,0.0014386187625932483,50000.0,3.5163580929675176,26000
1.0943732283115373,8.0,0.0,-0.16984952852003266,-0.03197012895501525,-5087.760361816402,-1.0991422696113566,41184.030875976365,41559.65980761732,0.0013199802266317423,50000.0,3.6149930558996175,27000
1.2085713099241295,10.3,0.45825756949558405,-0.17914197248910252,-0.03149591389351944,-6131.4654941406225,-1.9990774493217465,56020.102419921895,56122.25074902338,0.0012153677032911208,50000.0,3.287050846786678,28000
1.32413786613941,10.0,0.0,-0.17827658932655216,-0.0329846284411774,-6822.356390624996,-2.616732814788819,72970.27996386716,73028.15192480448,0.0011173229800187934,50000.0,3.2979951552854923,29000
1.4449891957044596,51.0,0.0,0.6549030022494987,-0.01595224110513715,-7306.47190136719,-3.021279295682902,77924.62049414068,77949.53390234336,0.0010224843090400081,50000.0,3.5295347265069674,30000
1.5826968274116542,53.0,0.0,-0.1722865186178141,-0.010224824663153694,-7817.861763671889,-3.8003393745422405,71841.69641699218,72175.85387988268,0.000916302147263195,50000.0,3.7550892249263863,31000
1.7381267169713965,65.9,0.9433981132056604,-0.21793907615347408,-0.018986410662145778,-8425.019846679668,-3.551439605951317,79468.33303320309,79923.952515625,0.0008240270298556421,50000.0,4.226153768407684,32000
1.835603520631788,16.5,0.6708203932499369,-0.15850165033502156,-0.02665308741370669,-8450.206001953138,-1.3930368927717254,67983.89316015599,68201.39946875007,0.0007488760233391079,50000.0,4.257065963330064,33000
1.95356446158886,13.2,0.4,-0.1508737078858723,-0.02088962451783832,-8642.616396484356,-2.831404611349106,64133.903956054695,64413.43763574226,0.0006895233170944261,50000.0,4.029599135265214,34000
2.177285990476599,35.6,3.8000000000000003,-0.032724235110492286,0.0715125984883538,-9220.738070312507,-4.097472001552581,65529.78769531241,66399.35805468723,0.0006415298275242094,50000.0,4.071505986567191,35000
2.3918351962566473,18.1,0.8306623862918073,-0.2827252468509696,-0.023340903590220795,-9607.884324218758,-3.4179570550918594,67206.19353125004,68344.3376289063,0.0006003287898492997,50000.0,4.061465552505478,36000
2.585510340929029,12.0,0.0,-0.39144056090504836,-0.03342538861157074,-9972.115224609393,-2.795095725536342,63991.390937499986,65328.469775390666,0.0005582675116602334,50000.0,4.04790649637718,37000
2.8544066832065624,12.0,0.0,-0.4113777307228038,-0.03245408214239478,-10921.009526367163,-5.427442410945887,94071.56618164052,94993.30272460928,0.0005476381044718448,50000.0,4.120259669729418,38000
