eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/critic1,loss/critic2,timestep
1000.0,0.0,21.103152757901217,-0.004391648367710699,-2.3418552215099213,0.12017777215316891,0.12696904206648488,1000
493.7,130.02003691739208,35.58564453768381,13.577978222099517,-2.413300994873042,0.21684249917790277,0.2145492395609617,2000
518.2,73.44630691872806,36.46053115574433,8.06882511288246,-2.4323903260231026,0.3670216614678501,0.36178234454244373,3000
450.6,65.85317000722137,32.74141066462956,6.774414841343771,-2.4415294275283803,0.485161227047443,0.48642092011869015,4000
435.5,53.892949446101014,31.10057273320015,5.409352749093017,-2.446090206623076,0.5642770722955454,0.5617708976566785,5000
594.4,200.80099601346603,46.12050814422812,18.271668339007917,-2.448953975677491,0.6297695202529447,0.6318338892310854,6000
657.6,125.77853552971587,51.08339335820919,11.582088040537563,-2.4510007958412223,0.6951682421267037,0.6925815218389016,7000
661.7,140.5432673592015,55.55968118852198,14.180568392862575,-2.452363440513614,0.7974939952790717,0.785753358155489,8000
723.5,212.8958665639143,61.43348373872563,19.792597887612597,-2.453622196674347,0.8401083150506011,0.8319516093134891,9000
455.8,67.22023504868157,38.009698647997695,7.46015203433525,-2.4546591100692745,1.020697442919016,1.0209687775075431,10000
361.9,81.94443239171285,28.84979636470655,7.720576429841183,-2.4552610092163056,1.115439939975741,1.0935967288315296,11000
452.0,165.57898417371692,40.05207653127798,17.48863871715142,-2.4560314154624936,1.2129385136961937,1.2049761848449712,12000
561.1,165.0523856234741,47.07852431817273,14.255938112423358,-2.456670452117921,1.2853294605016712,1.2939612616300569,13000
171.6,4.737087712930805,11.6885581713926,0.38521657138684906,-2.457267727375034,1.4262259624600362,1.4167173247933347,14000
387.6,45.035985611508494,30.295676821860223,4.528426625393407,-2.45759249401092,1.5543757442235973,1.5269524866342519,15000
577.5,206.88752983203216,47.66535100615856,20.492505307964944,-2.458036504268648,1.628850699007511,1.6152692255377776,16000
597.4,169.31934325410077,52.39700500371447,17.343841492934953,-2.458329379081719,1.8053738214969635,1.7848263635635324,17000
489.4,175.557511944092,40.64239260974803,16.204492579917034,-2.4585732603073103,1.9120718631744351,1.8871311347484583,18000
518.5,91.77390696706772,44.56519834769262,9.036791060709625,-2.4591239399909925,2.090329138040538,2.078866283059127,19000
677.0,216.45461418043274,58.08883952067239,19.89563781042783,-2.4594837021827645,2.2886515308618622,2.253521627902985,20000
655.2,183.42835113471418,57.406949236604255,16.810520033221575,-2.459829637527464,2.43082329463959,2.4084545040130565,21000
638.0,167.61205207263586,54.815478331964776,16.845291058956892,-2.4601059679985116,2.6339952236413935,2.5964620270729037,22000
597.6,265.18680208487,52.62145950166671,25.92664683997836,-2.4604145584106525,2.740182881474489,2.7175174543857654,23000
674.5,258.9831075572305,59.021224320070786,23.609715448685627,-2.460557096481322,2.9513431491851834,2.9088286683559446,24000
623.9,259.52974781323235,53.384635447633954,24.850315658024062,-2.4609700012206983,3.0665851802825967,2.999578307509415,25000
619.0,156.20179256333776,53.69772125541596,15.054618125819937,-2.4610489220619196,3.2749718623161397,3.2163273777961754,26000
546.2,152.74017153322828,46.70586109273116,14.39540896751256,-2.461359769821169,3.471233747005466,3.4227394075393676,27000
