eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/critic1,loss/critic2,timestep
135.1,1.1357816691600546,10.758798493154613,0.7153051535238728,-2.227612886667254,0.10769447308406248,0.10968899383209635,1000
188.6,1.8,19.814174110125,0.7871452910299531,-2.28711701536178,0.26336769111081965,0.26708859917893957,2000
257.0,79.74208424665109,25.539928516205034,9.250372553014493,-2.3027634701728803,0.35439046554267495,0.35543538833409505,3000
99.9,48.81690281039959,8.637640883531748,4.996081498259257,-2.311489799976344,0.4242866572514183,0.42691349604725864,4000
52.1,57.42725833608984,4.389984462490892,6.155082190653029,-2.3170826597213785,0.4857855053842065,0.4895804185420282,5000
48.2,47.340891415350434,3.8355330135847585,4.572052035796121,-2.3225189299583375,0.6101839187294247,0.6017647669464344,6000
211.4,48.41528684207086,21.351705245491445,4.91647493411155,-2.3256329612732,0.7992664766609665,0.7869724014699476,7000
135.6,76.37826916080255,12.640785218717479,8.60957238839476,-2.3288314895629867,0.922146581292152,0.9074189011454581,8000
115.5,2.5787593916455256,9.744870107019615,0.9176187908456602,-2.3317884321212787,1.1660266759693607,1.1499299739003166,9000
45.3,41.607811766542106,3.757200942628479,4.284308765556109,-2.3338604912757863,1.3571460332870506,1.3128245094120492,10000
122.7,2.41039415863879,10.6902340248225,0.8311357491933761,-2.335859880447384,1.4926672233939182,1.451984004020692,11000
169.8,66.56094951245814,16.431960899792642,8.186839494290373,-2.3364882836341843,1.895070663034916,1.9067519221305815,12000
199.6,59.5788553095811,19.697574616019164,7.400610908487049,-2.3380923652648926,2.1511692995428997,2.10860949397087,13000
122.4,32.50292294548292,10.742080336719708,3.5567537476111966,-2.340165728569026,2.2366461155414616,2.2052269622087413,14000
166.7,18.083417818543044,17.14949230025684,3.6161376423467417,-2.3413302021026667,2.4900596961975117,2.4552571744918827,15000
155.0,2.04939015319192,15.810372064896553,0.8613212056885912,-2.3423268857002215,2.525881191611289,2.5312624578475935,16000
186.0,4.47213595499958,20.032406760963042,1.0622872609794605,-2.3421532192230243,3.240982771515853,3.2047334505319607,17000
173.0,9.969954864491614,17.625233760227335,2.0479282519879125,-2.3437368574142523,3.195272266864768,3.215048282504075,18000
230.3,23.849737944052972,23.34462271466092,3.252009307649887,-2.3449750442504875,3.7328172383308376,3.708681084632878,19000
183.1,2.773084924772409,19.609501326300187,0.9124821763988841,-2.34526475000382,3.8960192545652372,3.884371171355245,20000
118.4,8.56971411425142,8.15262875634892,1.8462201950081143,-2.3463490114211987,3.9993827147483745,4.0440798151493045,21000
127.2,3.815756805667782,11.619226272492067,0.967096715145462,-2.3466204471588115,4.607218567132944,4.614125015497207,22000
155.8,16.424372134118247,13.880444748119242,2.957720143482617,-2.3474172549247805,5.257992807388306,5.280070952177044,23000
145.4,17.240649639732258,14.14599952954646,3.319515983887743,-2.347204197406772,5.507639975309376,5.460192293882377,24000
147.5,1.2041594578792296,12.186701051810196,0.7130175467418711,-2.348607861518861,5.779649269819247,5.803074407815925,25000
170.7,5.367494760127856,15.033311964727314,1.3173360485561934,-2.3481533565521246,6.312572388410571,6.464833699226372,26000
196.9,1.57797338380595,20.171056419554166,0.7967870107561712,-2.3492276535034122,6.767539287805555,6.817167225837713,27000
168.2,4.686149805543993,17.885916500523212,1.1189769473998983,-2.3495734257698015,7.381823178291334,7.4071499218940735,28000
190.6,3.878143885933063,20.81891023271408,1.0228765786951308,-2.3494359645843477,7.601087279081336,7.614887526750562,29000
