alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/critic1,loss/critic2,timestep
0.9575097023844706,109.4,48.63578929142612,6.559391083286312,2.9889833743727925,-6.452667351245874,-0.12923655835681713,5.776515523910528,4.798470509171483,1000
0.8783549405932414,104.2,12.913558765886345,6.187519320411594,1.2957232251608586,-13.344918359756447,-0.3185568375587469,6.8247252740860045,6.290617554664608,2000
0.8058613793253914,93.5,0.5,5.752146184693991,0.6552823804794595,-20.514244125366183,-0.45997052022814844,4.649461421966551,4.436586374282836,3000
0.7389683587551121,62.5,14.41700384962146,4.072734910407719,1.6386841660910343,-27.713469724655123,-0.5714177653193465,3.5397281427383454,3.408717031002046,4000
0.677157242178917,99.8,3.57211421989835,6.7811604883182595,0.9105365529069647,-35.18923698616022,-0.6562092579603208,2.698589176177983,2.567057418346408,5000
0.6205592108964905,153.3,9.950376877284599,10.815233609756469,1.3566864230952407,-42.902577991485394,-0.721316251218318,1.925766531467433,1.8371710309982352,6000
0.568209622979163,85.0,16.786899654194638,5.431180982852001,1.696958690300348,-50.57154520797728,-0.7794564621448513,1.5575922870635974,1.516687606811521,7000
0.5200603314638144,172.3,0.45825756949558405,10.693978981867367,0.7304523704069711,-57.784399562835695,-0.7980658362507819,1.8223860135078387,1.5310648317337037,8000
0.4772302869558331,176.0,0.4472135954999579,11.363890269958704,0.6680923624999139,-65.23398451995867,-0.7911400958299639,1.528558509349826,1.2630627570152275,9000
0.4387151834368708,46.5,0.9219544457292888,2.967043486683726,0.6945211119476192,-72.64477135467523,-0.7326471367441122,0.523675254821778,0.3442386364936837,10000
0.40477773144841217,608.9,21.116107595861507,58.16592371608398,2.8382233652798026,-79.81639073181157,-0.6974788245707751,0.12468962907791185,0.07109138774871857,11000
0.37437299212813413,558.8,45.69201243105845,54.707466890348876,5.526297413700956,-87.12660592651373,-0.612078486803918,-0.6983400049209597,-0.649656953334809,12000
0.3468606937825678,144.3,0.9,10.63867708753399,0.6962990183462103,-94.17369020080575,-0.5530394664332268,-1.3029917564392124,-1.3142988243103022,13000
0.3225192409157745,535.6,47.912837528161496,52.87674184497981,5.8816948398829885,-100.92394538879407,-0.46435403364337996,-1.5189607534408567,-1.488207435131072,14000
0.30061377090215674,121.6,23.204309944490916,8.318979042047756,2.2928645460192723,-107.73180471038806,-0.3738545368248601,-2.320705380439757,-2.2425128335952733,15000
0.28312304687499995,172.2,15.091719583930788,13.310126639881247,1.9077874918310738,-114.22905644226093,-0.2768646860141306,-2.659066484928134,-2.662746569156647,16000
0.269686621665955,332.8,124.8853874558589,28.590250706606763,14.365553589730872,-120.62148889923101,-0.18077065476868284,-3.1437230010032637,-3.100110100269314,17000
0.2599845024347304,390.7,79.94879611351256,36.12168771720464,10.076736234363477,-126.79251643371582,-0.10675468344427619,-3.4442616558074963,-3.31237821865082,18000
0.25387475374340984,152.9,2.1656407827707715,11.592438328836524,0.8080701179106647,-132.79783277130113,-0.056601022636517895,-3.6871796126365646,-3.509482743740075,19000
0.2519752075672139,354.7,35.002999871439584,32.921584651201655,5.044328254391362,-138.35852230834988,-0.011284785266965597,-3.544989268779759,-3.535297381401061,20000
0.2511150595843787,300.1,32.07631524972904,26.504236049640028,3.9348233828891153,-143.86807182311986,-0.018327812843024725,-3.691410099506383,-3.5416689553260747,21000
0.24981681445240958,146.7,1.1,10.711149846815102,0.8044705244255064,-149.22266368103004,-0.022927654461935194,-3.7271346230506897,-3.6350006909370487,22000
0.24815623708069337,85.3,42.21859779765311,5.943590543431005,3.88885485327281,-154.33372999572717,0.00016048303525897326,-3.6270343313217217,-3.5367231726646513,23000
0.24999605964124166,686.5,109.53013284023717,68.2254050712247,12.571423914021413,-158.7425457153319,0.02095175841357551,-3.482173612594603,-3.464754336357114,24000
0.2499534397870304,572.1,29.89799324369447,55.67716796711917,4.011945829425976,-163.32041076660178,-0.0031085493564605715,-3.608212471008303,-3.50482092571259,25000
0.2501663660705093,149.7,0.7810249675906654,10.936705809425726,0.7043234563336175,-167.60570397949212,0.0050537777729332415,-3.5295552334785496,-3.613130315303806,26000
0.2505131904631854,152.3,1.2688577540449522,11.236017968511698,0.7190367661718243,-171.63315354919436,0.00744463601522147,-3.824433384895321,-3.781088814735415,27000
0.25187014552950854,148.6,0.8,10.593659604466481,0.7263134411664235,-175.5264572143553,0.006385798297822454,-3.7517989988326983,-3.8463043293952945,28000
0.25087863418459944,233.0,6.131883886702357,18.02997963190563,1.2471610918905363,-178.97302252197258,-0.003573284875601519,-3.817252659320836,-3.8783337025642446,29000
0.25031370392441765,151.1,0.7000000000000001,11.097368181026711,0.6859902512917042,-182.49759620666535,-0.0015098902937025018,-4.172162658691403,-4.137680044174182,30000
0.250971450477839,494.1,58.66932759116982,49.79532724353324,6.932782188947916,-185.6704594116209,-0.005064779337495567,-4.221188930988305,-4.226992457389833,31000
0.25018250848352935,305.5,40.64295756954703,26.46437234410257,4.8415862831880565,-188.74329631042474,-0.005408744920976449,-4.17657314968109,-4.236355625629421,32000
0.2506893364042047,149.5,0.9219544457292888,10.872265491079961,0.6941236119758216,-191.784794204712,0.003118053616024533,-4.506492606163029,-4.4722730927467405,33000
0.2506310812830924,149.6,1.3564659966250536,11.079864577500363,0.9108140507999402,-194.51390660095228,0.001443847702816114,-4.436725874900811,-4.417831404209134,34000
0.2513502019941799,153.3,0.6403124237432849,12.014371669821998,0.6902099683858639,-197.15856317138625,0.019243948040530062,-4.609037667274476,-4.618258426666266,35000
0.25154905062913807,147.5,0.5,10.51034043745575,0.655867487795714,-199.6925230407712,-0.007229583265259858,-4.619800068855284,-4.7023917369842705,36000
0.2515126482248303,174.5,40.24487545017378,13.750684279180248,4.326056709879279,-202.09940975952165,0.01362443938106297,-4.788589182376868,-4.750929278373704,37000
0.25346848422288915,740.9,123.96890739213603,74.82156288026349,14.084589119450833,-204.23237089538569,0.0012980013452470278,-4.822019615173335,-4.850650536537166,38000
0.252888109534979,143.3,0.45825756949558394,10.044783542251238,0.6806940207878148,-206.3244407196044,-0.005272448107600207,-4.856937695980057,-4.913358795166019,39000
0.2533830710649489,635.1,168.66502304864514,63.702897251091784,18.070825998263164,-208.58890039062467,0.0059264762001112045,-5.0295600275993255,-4.991412574291224,40000
0.25354025933146507,763.3,164.57341826674198,75.94137545806844,17.006740769567504,-210.3193901062009,0.0071447407882660715,-5.021937899589538,-5.01987125587463,41000
0.25419029948115346,150.3,0.6403124237432849,11.13958820855668,0.6981773598033599,-212.29639657592784,0.010153730033896878,-5.271493849277495,-5.254308031082141,42000
0.25473341450095216,149.5,0.5,10.96263065754696,0.6615023781089796,-213.76723745727523,-0.015494705780409252,-5.234171856403354,-5.264689048290254,43000
0.25396591481566394,579.4,146.5074742120688,55.95289729353246,16.310725166003724,-215.7094093780518,0.01779937684722247,-5.485041776657098,-5.531527594566348,44000
0.25563897061348,614.5,90.72403209734453,61.943678702163005,9.928414234620158,-217.16183633422847,0.007499604052864021,-5.61868881511689,-5.689890386581417,45000
0.25507651144266064,345.8,13.35514881983724,29.986934945604176,2.0296457772330223,-218.56542919921833,-0.01656277250777932,-5.376905661106118,-5.3979288067817714,46000
0.2534398130774501,532.8,37.63987247587324,52.7894963350885,4.432957818181523,-220.00889216613768,-0.004806955584324896,-5.669642790794368,-5.706778079986555,47000
0.25409721213579156,524.7,84.29240772453946,52.73920408339235,9.47034001418268,-221.39673713684084,0.006927363388240325,-5.722412857532485,-5.735235350608817,48000
0.25470531430840493,245.6,12.93213052826177,20.230953977526557,2.0602635902862585,-222.83472392272932,0.0041285738227889125,-5.871093329429634,-5.853884838104256,49000
0.25472408559918497,691.2,121.38929112570021,68.05786196705455,12.918534419245761,-223.98224954223605,0.00421743779163808,-5.883810249328608,-5.883154175758361,50000
0.25560218551754954,165.3,26.63099697720684,12.486324502890103,2.994872491818532,-224.89520646667484,0.005904881371185175,-5.839414680004122,-5.877380819320676,51000
0.25544618824124266,576.5,62.21133337262592,57.91859568778091,7.278766397310502,-226.1821196136478,-0.002759432788006961,-5.939872093677518,-6.003540110588064,52000
0.2554853425323952,151.0,1.0,11.136637218532226,0.7171492201357234,-227.14859144592256,-0.0007416148921474699,-5.878976522922508,-5.905191741943364,53000
0.25565966144204133,760.1,133.99809700141267,76.17512749616277,14.24932027214338,-228.22969204711913,0.003664323385804891,-5.979265933036797,-5.9859861903190685,54000
0.25625990003347476,650.2,87.25227790722717,64.60133757969355,9.672841722675662,-229.0837401885986,0.0025369100738316824,-5.997033850193027,-5.999986911296857,55000
0.2555633691549299,372.6,130.6952179691361,35.100283980748095,15.777325734104444,-229.8488538513185,-0.004268533799797303,-5.90365888071059,-5.956970702648159,56000
0.2558387764394286,248.7,14.98699436177915,20.49725403645695,2.1741797785174497,-230.77897032165546,-0.002765826413407921,-6.113734436035161,-6.122010216712959,57000
0.255323739171028,497.3,70.48269291109698,49.67033145087344,8.43982573630224,-231.61750219726562,0.0022975965356454276,-5.979037255287171,-5.981649302959428,58000
0.2559651389122015,640.4,92.50427017170612,63.826689295815555,10.28206361544273,-232.44300299072265,0.0034187734238803388,-6.064046224117277,-6.10168204402923,59000
0.25630583930015577,771.4,140.2998218102931,77.09011348008012,15.05611863811301,-233.22019636535632,0.00574775473214686,-6.157106233596796,-6.150529215812679,60000
0.25618831083178484,496.6,57.259409707051645,50.034150584831735,6.797638875333234,-233.92246310424846,-0.011511615281924605,-6.168459027290338,-6.149161028385171,61000
0.25551506885886216,575.4,71.16487897832751,58.330730940539475,8.044910304258023,-234.70959791564914,0.009849874102510491,-6.190400387287138,-6.182355674743652,62000
0.25734752854704845,562.3,44.93339515327102,56.47873786060686,5.21261636611244,-235.13502239990237,0.004927891533821822,-6.202037095546702,-6.208507389068603,63000
0.2566921098828323,245.4,27.21102717649593,19.22039729584921,3.24121208410077,-235.76873718261723,-0.001946925031021271,-6.14128706407545,-6.135591998577133,64000
0.2569224764704704,546.9,71.48629239231812,55.618465821044396,8.091877243980413,-236.3844180755614,-0.0008853557491675046,-6.1542499132156445,-6.185190165519711,65000
0.2581269216239455,151.3,0.7810249675906654,11.0085952644697,0.703968676074927,-236.85994755554188,0.01300779703538866,-6.2741313219070465,-6.287557953357703,66000
0.25835292446613295,614.4,236.2664597440779,59.981190731845516,26.109849542067636,-237.70797679138158,0.003121129086241126,-6.24148195648193,-6.30249670600891,67000
0.2581170562505717,699.7,163.89328845318835,71.28210982093458,17.3497721856682,-238.18449359130818,-0.004567046429030581,-6.333389697074893,-6.328502970218665,68000
0.25798773771524475,618.3,82.64508454832628,61.67423844749417,9.157371696340096,-238.78806573486324,-0.0027321123601868782,-6.284592849731447,-6.231925812244418,69000
0.25626780477166194,584.1,67.72805917786216,58.91060505336301,7.57660039599237,-239.23451007080095,-0.01701358962804084,-6.341357020378103,-6.309543586254127,70000
0.25655986124277175,661.2,109.83423874184224,67.09400496005868,12.20298372174495,-239.66771452331545,0.005063355566933738,-6.292801321983334,-6.289095487594603,71000
0.25719920581579275,536.4,82.57021254665631,54.25412486017214,9.411286047716198,-240.18943225097638,0.01287836027238515,-6.279965401649478,-6.262207355499274,72000
0.2583799069523816,297.2,56.00857077269514,25.829595533238713,6.575949734933059,-240.47013621521003,0.0036243665507063286,-6.3405665588378834,-6.322020768165584,73000
0.2585794152319426,591.7,115.76359531389824,59.712354531542054,12.669718882357175,-241.12158877563485,0.001373994989320633,-6.401847322940822,-6.436784548282622,74000
0.2581236105263229,749.4,124.0565999856517,75.1059321416541,13.119461340969574,-241.3800848999028,-0.008633500697091229,-6.380441409111028,-6.387277281761169,75000
