alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/critic1,loss/critic2,timestep
0.9528130902051924,1000.0,0.0,2.222792720135031,2.261586805846718,-12.675406706333149,-0.4332316422739527,2.9329801759719865,3.0519623396396667,1000
0.8688182448148724,1000.0,0.0,2.1376884412020893,2.262668228750533,-22.902070974349943,-1.0841731598377184,4.602286961078631,4.724398978948599,2000
0.7944620782732976,1000.0,0.0,1.9972090517191887,2.2654573341371163,-34.56287666893015,-1.5392878897190074,5.759466937303557,5.889384593486798,3000
0.7285142909288417,1000.0,0.0,2.5126479940636464,2.8876054207058597,-47.938167755126955,-1.7836657533645621,6.9619661421775945,7.088623660087577,4000
0.6709345781207097,1000.0,0.0,0.5232427017362318,3.442600445540823,-63.815112087249716,-1.7921272023916222,8.228046233177187,8.464494886875157,5000
0.6215602619647967,1000.0,0.0,-1.2356697552454732,3.2130639430659587,-82.32699858856215,-1.5776768746376055,9.624546548843401,9.997908131122568,6000
0.5810530537962914,1000.0,0.0,-1.3915982646779206,3.11028596401507,-103.67356713104225,-1.174784210979937,11.521244780063627,12.002612104892732,7000
0.5498544258475294,1000.0,0.0,-0.9695966477512432,2.856527263196268,-127.57178993225088,-0.702821016799659,13.512268562316896,14.089950175285313,8000
0.5318913385868071,1000.0,0.0,0.5181913052438177,3.6906207416032037,-153.87079341125468,-0.191678096340969,15.971683893203727,16.68758728885653,9000
0.5322079876065252,1000.0,0.0,-1.09041340389371,3.6349414275366296,-181.46472572326624,0.1320404487587514,18.556440312385572,19.508711765289284,10000
0.5527893627285969,1000.0,0.0,-0.8742343050662541,3.2422126130170024,-209.18643922424314,0.221900083038956,20.878418739318864,22.253868904113798,11000
0.5846450251936904,1000.0,0.0,-0.6925822528826483,3.290625483972992,-236.06894969177245,0.19147217749059217,23.470432360649067,24.92657972717287,12000
0.6180990251898768,1000.0,0.0,-1.3587718403624283,3.6237573050374126,-262.3316125946044,0.13941527941264217,25.281271108627326,26.825316493988037,13000
0.64825060069561,1000.0,0.0,-0.6751135321819374,3.408044742154311,-287.98178427124003,0.08622994251269843,26.83515643787388,28.652442363739013,14000
0.671078728914262,1000.0,0.0,-0.06318740394098761,2.6103775226843684,-312.4182383117672,0.04614416480995714,28.839347778320327,30.990964775085498,15000
0.6859207211732854,1000.0,0.0,-0.14763402154412691,3.715626590288351,-335.65354803466823,0.025245515628717873,29.682534727096584,32.145932668685866,16000
0.6909396999478336,1000.0,0.0,-1.0648147955761433,4.623313106423907,-357.1409880981447,0.006842442973516888,30.63932250404363,33.18691547393794,17000
0.6925524243116379,1000.0,0.0,0.25133675542737427,3.8432329946739703,-377.0820335693355,0.000927674842998378,30.349230974197386,33.12954695701601,18000
0.6905323716402058,1000.0,0.0,-1.8996913854928827,3.9681787956826926,-395.84419708251886,-0.011722048725932823,29.84809589099879,32.650021799087575,19000
0.6848035438656818,1000.0,0.0,-2.7340391266915454,2.935101226770876,-413.3943970642087,-0.012159299052320417,30.711121164321927,33.97954448699953,20000
0.6754427854418781,1000.0,0.0,-2.1221697828142205,2.8106575748334155,-429.35379895019395,-0.02480551240127537,30.043897911071756,32.87625574874879,21000
0.6640641087293603,1000.0,0.0,-2.1189794900469345,3.398905808405749,-443.70479302978566,-0.02425531387887895,28.738069004058854,31.537260107994033,22000
0.6566331200599665,1000.0,0.0,-2.16254329079111,2.767915180075541,-456.90488293457037,-0.016473997511900984,27.978039716720662,30.50473188400265,23000
0.6529057730436336,1000.0,0.0,-2.7113029377577713,3.0141097593666006,-469.0634702148441,-0.0036211289381608397,28.059692672729454,30.753676717758143,24000
0.6456267228126514,1000.0,0.0,-2.3271625016045383,2.8277037738440605,-480.28141714477516,-0.032526412634179,26.397852338790955,29.027477254867563,25000
0.6321061424613011,1000.0,0.0,-2.025774765267559,2.9646120126262026,-490.29414233398455,-0.032997053092345546,26.16554643917088,28.2544336671829,26000
0.6160192926526069,1000.0,0.0,-2.1269966525222803,3.127369198364692,-499.24029598999,-0.04483340452145774,25.638348587989768,27.88712788009648,27000
0.6062780882120127,1000.0,0.0,-1.4812650026813494,3.1171057465339858,-508.05974163818314,-0.022564529720693838,25.083717379570057,27.05399725151067,28000
0.5965234885811789,1000.0,0.0,-1.5390232324442283,2.569308275664134,-516.1047637939462,-0.023569815662689526,24.342388628005995,26.377196503639233,29000
0.5878360581994063,1000.0,0.0,-1.7074306705254325,3.2258313633665416,-523.550365661622,-0.04665520458482203,23.57448582649232,25.573867630958578,30000
0.57488091236353,1000.0,0.0,-1.1154674798200612,2.8317447173769232,-530.4328828735348,-0.036854898201301646,23.120934220314023,24.66055985641478,31000
0.5615960425138473,1000.0,0.0,-1.9623271469181507,2.7606008030871885,-536.5951829223634,-0.05599325159937134,21.268236891746515,23.238553262710585,32000
0.5480431499481196,1000.0,0.0,-1.4367698803420434,2.8429246067728,-541.9997033081056,-0.05779074071906503,21.03222037029264,22.870556499481232,33000
0.5321671807169913,1000.0,0.0,-0.6124826860079058,3.083671644015414,-547.0253732910154,-0.07221427142433834,19.877236674308865,21.326292971610997,34000
0.5190667803883549,1000.0,0.0,-0.15829294753537546,3.17227607076,-551.2450595092782,-0.046147147092036794,19.080777423858677,20.62710621929165,35000
0.5095426304340348,1000.0,0.0,-1.3485384464453778,2.8237213997648074,-555.1142994384768,-0.050555979637429214,18.167009250640906,19.63232936382295,36000
0.49747287163138393,1000.0,0.0,-0.8520869532068267,2.716611336153344,-558.3894414672849,-0.06168025511316943,17.538415220260593,18.901265668869055,37000
0.4885772388577463,1000.0,0.0,-1.0271908955914646,2.4933411290927934,-561.4684331054686,-0.03956429162248965,16.4361397871971,17.419392534255937,38000
0.47994126623868927,1000.0,0.0,0.3218369115011814,2.992844825735315,-564.13980657959,-0.05928433646447962,16.41404681396488,17.707647780418384,39000
0.4660732662975785,1000.0,0.0,0.17019109306298416,2.510966647927334,-565.9760388793952,-0.08987106688134365,15.56154104232792,16.654553845405562,40000
0.455231631368399,1000.0,0.0,-0.1883247947067387,2.86627413440407,-567.6155169067392,-0.05623554349690672,14.720412325859071,15.936844965934739,41000
0.44908327585458774,1000.0,0.0,0.3697972294713232,2.65541400531167,-568.9956345214836,-0.024446750849485385,14.561370593070981,15.781046370506278,42000
0.44387621504068325,1000.0,0.0,1.0810106707361387,3.003353354897364,-570.2588258056649,-0.05303473497368395,13.840407179832473,14.8854184975624,43000
0.43604202383756613,1000.0,0.0,0.7289157357789547,3.1136733713076943,-571.1545023193362,-0.04750766175240283,13.79493977880477,14.592303060054789,44000
0.4281803371906284,1000.0,0.0,1.0110307626117419,3.289278701425951,-571.7755520019525,-0.05199094521813104,13.155889216899888,14.419478807449336,45000
0.4218176482021811,1000.0,0.0,-0.08252235466717363,2.7210321294150535,-572.0902799682623,-0.0376741773039103,12.92756364250184,13.955507547855392,46000
0.41869046798348475,1000.0,0.0,-0.7599745198605237,2.498841179603478,-572.6005540771515,-0.035749814907088846,12.869555584430687,13.637164271831502,47000
0.411612636953592,1000.0,0.0,0.17416410871797383,2.4844090935660734,-573.0343541259766,-0.06058770112693311,12.511153747558595,13.393853855133052,48000
0.4058321920037264,1000.0,0.0,0.19071120531863126,2.699539513142648,-573.1493319702163,-0.024803625650703903,12.439750418186186,13.529494799613948,49000
0.4004665862023822,1000.0,0.0,0.4414007559127817,2.735607439595519,-572.9673385009764,-0.06272844346240164,12.498226343631739,13.304216747283954,50000
0.39512497481703773,1000.0,0.0,-1.9156276077010925,2.3689977405781377,-572.6901600341786,-0.019507743455469618,11.774741710662836,12.642363517761233,51000
0.3931853320002558,1000.0,0.0,-0.9897481210363129,2.8636480182180324,-572.3073210449221,-0.02019192167185245,11.724893225193044,12.6677651014328,52000
0.39155158409476293,1000.0,0.0,-0.7266661623367042,3.2070694450034645,-571.8488326416003,0.0014208758268505375,11.860227046012875,12.974205838203419,53000
0.38973287332058004,1000.0,0.0,-0.7966016580557506,2.5062786997381457,-571.1389933471678,-0.045536846283823394,11.769799687385543,12.618806485652943,54000
0.3842391448915005,1000.0,0.0,-0.706230053725436,2.9418632918102436,-570.1446339111322,-0.02619010652974245,11.58578774881362,12.473400653839114,55000
