eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/critic1,loss/critic2,timestep
1000.0,0.0,1.6032849881296793,2.2694595509421327,-2.121981914281847,0.26075129827856997,0.26879682114720416,1000
1000.0,0.0,2.7789280811735297,2.8278006921201384,-2.231719640731812,0.4037119138538843,0.4095075072795147,2000
1000.0,0.0,10.911375995413195,11.304140070778052,-2.258981087207797,0.7281962504684929,0.7308297493457793,3000
1000.0,0.0,33.29949660495435,11.767457203345048,-2.2749581007957476,1.203176177382467,1.2021746914982807,4000
1000.0,0.0,37.90214027955384,7.438812565463898,-2.2854784293174717,1.8624259357452357,1.8530392290353774,5000
1000.0,0.0,42.59625161651652,3.1356204110809234,-2.290230233669282,2.699540473937992,2.6898256875276605,6000
1000.0,0.0,42.60908119907169,2.918279609759075,-2.295470865249624,3.6546918752193425,3.650598362207413,7000
1000.0,0.0,43.34492431414211,2.824487505852577,-2.299709417343141,4.524466713905346,4.506303354740135,8000
1000.0,0.0,43.3777060123324,2.687237668492825,-2.301097414970392,5.533473281383517,5.542021837711345,9000
1000.0,0.0,42.58892351065996,2.8042771401555773,-2.304538780212397,6.548151158332831,6.573505871295925,10000
1000.0,0.0,43.62083591732162,2.7845257427353,-2.3043143720626893,7.496787527084344,7.516400013446801,11000
1000.0,0.0,44.57659091530526,2.8884449654270985,-2.3058211870193546,8.36020539045333,8.45273171615604,12000
1000.0,0.0,44.68628767440314,2.923017060593327,-2.3061222052574166,9.267790649414083,9.361323416709912,13000
1000.0,0.0,44.753005010893496,2.8814958668131467,-2.307946449756625,10.4139845776558,10.579035411357884,14000
1000.0,0.0,44.879838290974604,2.690381792556941,-2.3091987590789795,11.40178932905199,11.453532065868377,15000
1000.0,0.0,44.56995561546569,2.7947730467576557,-2.310564359188082,12.156520290374786,12.291532473087313,16000
1000.0,0.0,44.87959182498847,2.8187241367814546,-2.311440374374392,13.027964285850548,13.235178794860863,17000
1000.0,0.0,46.058807739304655,2.737269003643774,-2.313317008972169,13.658077022552499,13.751840848922754,18000
1000.0,0.0,44.601203329060255,2.765988072591299,-2.314525372028356,14.559314989089984,14.74539769649505,19000
1000.0,0.0,45.27343604604646,2.7836405060380565,-2.3143815808296178,15.47395639991762,15.562955204963684,20000
1000.0,0.0,45.11355949769988,2.892865541994672,-2.315826045036315,15.73372091960905,15.822398290634155,21000
1000.0,0.0,45.84106523768365,3.065385160639721,-2.31657224702835,15.871394709587108,15.982642884254476,22000
1000.0,0.0,45.07504085783946,2.6604932085176536,-2.3172930736541835,16.670762454986594,16.577515059471082,23000
1000.0,0.0,44.62191710030513,2.88056437171266,-2.3178230428695703,17.120248344421388,17.170748799324006,24000
1000.0,0.0,45.05247135054874,2.704582365418316,-2.317776247501373,17.778336635589646,17.852213068962115,25000
1000.0,0.0,44.431156311961644,2.736190947203797,-2.3189509840011664,17.938978150367735,17.837332256317232,26000
1000.0,0.0,44.53715686992328,2.884266546619587,-2.3197053236961387,18.23453735256197,18.21943242359167,27000
1000.0,0.0,44.93836509348062,2.850040645003988,-2.3194952425956696,18.57042313385014,18.59553999137878,28000
1000.0,0.0,45.44271628806087,2.7769325319275313,-2.320659786701204,18.558887307167044,18.470807728767404,29000
1000.0,0.0,44.821282124192734,2.925975291877047,-2.320635176181794,18.715532093048097,18.863132205009496,30000
1000.0,0.0,45.71473021800453,2.8588249563500345,-2.321393716335299,18.805146750450167,18.757881248474135,31000
1000.0,0.0,45.14932234231937,3.0638036674622415,-2.321405490875251,18.885567849159262,19.02906840133666,32000
1000.0,0.0,46.50552587254464,2.692786851725377,-2.320099680423738,18.158339719772265,18.28313479709622,33000
1000.0,0.0,44.428066372359716,2.939282208406823,-2.3177455120086643,17.798900591850277,17.89548432922364,34000
1000.0,0.0,46.492061882702615,2.7994309873221472,-2.3166944551467843,17.794001409530612,17.89589081192016,35000
1000.0,0.0,46.02262010413925,3.130494053496831,-2.3169639105796778,17.512099677085892,17.74232019138335,36000
1000.0,0.0,45.12623692987588,3.0198362369530547,-2.3153534021377604,17.269776446342487,17.336022629737872,37000
1000.0,0.0,45.68547143054234,3.1419286975312293,-2.314774353504182,17.060744454383848,17.20449090003966,38000
1000.0,0.0,45.049201488694905,3.1372185614634547,-2.313832323074343,17.06884597587578,17.141332889556864,39000
1000.0,0.0,45.46417452288276,2.92591954486739,-2.312535448551181,17.23671659278868,17.382131186485235,40000
1000.0,0.0,45.4115121887706,2.6969653598666805,-2.311032944679259,17.02152997303009,17.04800640296939,41000
1000.0,0.0,44.78667638090308,2.7861510996293424,-2.3107719926834096,17.042992030143715,17.11221994113922,42000
1000.0,0.0,45.23247259337375,2.965768591510978,-2.309864414215089,17.09112769222257,17.16094052600856,43000
1000.0,0.0,46.30799490062586,2.965778089310207,-2.3097608418464692,17.04169910621636,17.18064757919311,44000
1000.0,0.0,45.23772107681473,2.9564059691567546,-2.308155697345739,16.89019338035585,16.943709523200955,45000
1000.0,0.0,44.769720813013556,2.8816192684968622,-2.3068231401443478,16.7905798873901,16.96097503948211,46000
1000.0,0.0,45.034801313097944,3.042215668771808,-2.308644442081451,17.04535095977783,17.136919329643245,47000
1000.0,0.0,45.53271269007809,2.987776972425492,-2.307736856460575,17.369714034080452,17.477583190917947,48000
1000.0,0.0,43.97422917467647,2.8233335134837105,-2.306486878871924,17.078540472984304,17.16743036174778,49000
1000.0,0.0,43.98354060504515,2.599376124143322,-2.305469346046447,17.03126023292542,17.15129351997378,50000
1000.0,0.0,45.66243496975496,2.9962083306554455,-2.3058943758010844,17.415177276611313,17.432192702293424,51000
1000.0,0.0,45.6701353067178,2.938690798484025,-2.3059040827751263,17.266277105331444,17.37914650249482,52000
1000.0,0.0,45.892082326035954,2.9698246051138617,-2.304931380271914,17.349214434623743,17.459726051330602,53000
1000.0,0.0,45.66134076273521,3.106123092915026,-2.3060081019401526,17.236381922721883,17.252765355110153,54000
1000.0,0.0,44.96561614837832,2.9931168922910083,-2.305103909492499,17.12026090717313,17.164809721946703,55000
1000.0,0.0,44.55002394001119,2.819435213675751,-2.3046697406768755,17.00524723720551,17.08784033393862,56000
1000.0,0.0,45.25031320121497,3.0509150585513307,-2.303093489646912,17.055798462867763,17.098167639732374,57000
1000.0,0.0,46.04579389635715,2.849245257626896,-2.305087243556977,17.022302864074774,17.04635307693481,58000
1000.0,0.0,45.00003106635304,3.0596605522084634,-2.3044008698463494,16.869323980331433,16.93498910617825,59000
1000.0,0.0,45.18482284899519,3.0033783835715364,-2.303148885250088,17.13562055969237,17.169841788291947,60000
1000.0,0.0,46.810558239344175,2.899553307275237,-2.303200694561002,17.102229821205096,17.163441961288537,61000
1000.0,0.0,44.85769337960307,2.891899162601009,-2.3036787028312724,17.250083233833294,17.299211750030533,62000
1000.0,0.0,45.384782247868664,3.0904239437286583,-2.302945713043216,17.162582995414756,17.122093751907332,63000
1000.0,0.0,44.59962655657741,2.937809360248517,-2.3032446823120107,16.956503214836086,17.004004403114312,64000
1000.0,0.0,45.120889914393416,2.966075997309973,-2.3028479881286508,16.90333742141722,17.103056048393256,65000
1000.0,0.0,44.219664987005416,2.6889962208160907,-2.304127786159515,16.917314099311795,16.845765013694752,66000
1000.0,0.0,45.32800656711204,2.838255727886088,-2.303402406215667,17.025154191017098,17.042367625236555,67000
1000.0,0.0,46.30722858661692,3.0756811433516313,-2.302734188079835,16.83072838497165,16.922260086059612,68000
1000.0,0.0,45.420576666178754,2.922055272421048,-2.3032667613029507,16.830672142982454,16.818765074729907,69000
1000.0,0.0,45.76122017156411,2.844039441476726,-2.3023239874839825,16.612131918907128,16.726902661323486,70000
1000.0,0.0,44.88820532770558,3.090101545265953,-2.3025488615036,16.878177863120992,16.819541090965284,71000
